,TWEET,USER NAME,USER LOCATION
333,RT @Natmelendez5: #NBA #Kyrie https://t.co/uTA3HCPJ0X,javihernandezph,"Espinosa, Puerto Rico"
334,"RT @JASP_43: #Vid #MisaLuba #Kyrie
70/Cada Uno Tendrá SU Opinión. @

Misa Luba, Kyrie, 1965

🐱#jasp0X,19-l; #CarpeDiem

⏯▶️https://t.co/DLW…",JASP_43,"VIGO, Galiza, 🇪🇸"
335,Twitter going crazy over @KyrieIrving  “not being vaccinated” only for him to be vaccinated and drop 25+ on the Buc… https://t.co/ZQ6KFTfrSh,ParlayDre,
336,#Bucks fans watching #BenSimmons and #Kyrie drama like https://t.co/tgmJw1FCto,OwlWithAGuitar,Southeast Wisconsin
337,#kyrieirving #kyrie #brooklynnets #nba #scaryhours #jamesharden #kevindurant #lebronjames #kingjames… https://t.co/Py4nvgaL3e,KyrieFam_,
338,Aydan's Cx9 Setup(Modern Warfare Warzone) https://t.co/krAEOmz83P #modernwarfare #mw #coldwar #callofduty  #cod … https://t.co/2QO8jGo7Do,KultureJah,
339,@Alec_Sturm 2 of 2.  During that class I realized that CREEPY BALL in the movie #TheShining #stephenking was based… https://t.co/M0Vmy7yxBa,mrcrom1,
340,@Dom_2k Winning the finals. With Kyrie they’re losing first round to the Gleague all star team. #nba #NBA2K22 #NBATwitter #kyrie #ad,spacemanlbj,"San Diego, CA"
341,RT @Natmelendez5: #NBA #Kyrie https://t.co/uTA3HCPJ0X,peniel08rd,"El Seibo,  Rep. Dom."
342,Si piensas que #KyrieIrving está loco por pensar que hay un plan malévolo para afectar a la comunidad afroamericana… https://t.co/gUucli9xER,BasKetBalleros,
343,Ohhhh @KyrieIrving u r a good player don't ruin it. I know you have a lot of money now but to be known to have bad… https://t.co/2gUEGLyiTE,jonp22469476,"Newcastle, New South Wales"
344,RT @Natmelendez5: #NBA #Kyrie https://t.co/uTA3HCPJ0X,jfelicianor8,
345,"The #NBA has absolutely no power over cities like SF, NYC, and others. #kyrie and the troop of anti-vaxx lunatics h… https://t.co/IIJ9R45S5s",CodeBug88,"Manhattan, NY"
346,RT @Natmelendez5: #NBA #Kyrie https://t.co/uTA3HCPJ0X,carveloforteza,Puerto Rico
347,Kyrie Irving Responds to Rolling Stone Investigative Report of Him Being an Anti-Vaxxer With Different Beliefs of C… https://t.co/Ek7tJ6etaD,JordanThrilla,
348,RT @Natmelendez5: #NBA #Kyrie https://t.co/uTA3HCPJ0X,WandaLissetteT2,
349,"This self-important clown gets more &amp; more insufferable every single day... #smh #Kyrie 

https://t.co/0AIcaPlfSF",mccavman_2,Yo Girl's House
350,"RT @kyosu_yasto: 『ΚΥΡΙΕ—キリエ』第10話
更新しました！

https://t.co/sSgkhCWk2o

#KYRIE
#ΚΥΡΙΕ
#キリエ
#ノワキ",1518kagetora,日本 東京文京区。
351,#NBA #Kyrie https://t.co/uTA3HCPJ0X,Natmelendez5,"Puerto Rico, USA"
352,"There are sports implications, but #antivax radicalization of professional athletes isn't a sports story. It's a st… https://t.co/qMCAfjuedp",RealNeilC,
353,"If #Kyrie can’t play home games, the #BrooklynNets could still have the best regular season record in the #nba this… https://t.co/6yQrfuiHwE",genzinsightsinc,
354,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/5c4XuTR0xd",USAMIX3,
355,"#GameDay
#Kyrie
#Arsenal
#AskFFT
#AnsuFati
Get Cashapp Reward Point $750 Instantly.
If you sign up now. You will ge… https://t.co/0iL4fZTlzO",AlShahriarRakib,
356,The @NBA needs to cut the foolishness and ban all unvaccinated players. #Kyrie has had some type of drama every sea… https://t.co/oc0IrbuzUg,Tagirl27,"Tampa, FL"
357,"If you love good music and want to see the hardest workers win we can have a very mutually appealing friendship, al… https://t.co/UPlRhNxjoS",hollywoodbrown_,"Los Angeles, CA"
358,I stand w/ #kyrie,FranklinMeach,Inland Empire
359,"That you helped build??! Ha! If he wants to have built a franchise, typically championships help that. Not missed p… https://t.co/Nz7y3jobwd",cnmpacers,
360,#Kyrie believes the earth is flat what the fuck did y’all expect?,BenjiO86,Puerto Rico
361,"#Fournette #Kyrie #Assange #jamesrobinson 
YouTube
https://t.co/lJi1qU2DoQ",mithila22874577,Bangladesh
362,"#Fournette #Kyrie #Assange #jamesrobinson 
#spotify #promotion #organicpromotion #music
https://t.co/alKD2opkmA",mithila22874577,Bangladesh
363,"#kyrie All the attention-seeking (or simply idiocy) with his flat-earth comments, leaving Cleveland/Boston, and now… https://t.co/7bh1K6P2tA",CYJacket,
364,"#Kyrie
#AndrewWiggins
#BenSimmons
#NBATwitter
#NBA
#COVID19

https://t.co/rfdbUeLbjv",Opinionated_MJ,"Detroit, MI"
365,@MelvinGregg on the bus 🚎 #sundayvibes #SundayMorning #Mattison #Lando #FootballSunday #Sarge #StatenIsland… https://t.co/mxs5JTunms,MartynHale7,United States
366,@gifdsports He'll come up with a mysterious ailment just like Kyrie always did when the Nets had to go to Boston to… https://t.co/kpzkPUQJHQ,cauntmein,
367,"Remember we thought #LeBron was the problem? If #Kyrie Irving isn’t a cancer in a clubhouse, he’s at least a laughi… https://t.co/8UNgAo01YF",demersing,Boston
368,"@realmartynhale You did not wake up today to just be mediocre! 💎 

🏈🏈🏈 @imdb @imdbtv @imdbpro @sagaftra… https://t.co/mJzppeyWZF",MartynHale7,United States
369,#sundayvibes #SundayMorning #Mattison #Lando #FootballSunday #Sarge #StatenIsland #ChrisMartin #Alito #Dybala… https://t.co/nrymOb950R,MartynHale7,United States
370,Shout out to #kyrie for being a free thinker. He’s a lot smarter than you sheep think.,trollwrap,United States
371,"$50,000 Cryptocurrency giveaway, Join mailing list at https://t.co/hXM33G1ewQ   #discussing #COVID-19 #vaccinations… https://t.co/uxnCzPCKpD",ExplainRexToken,"19% per day, 1 trex, 20 mrex"
372,"RT @javedahmed0101: Prevention from 3rd wave of Covid-19.
#JK_heavenonearth #AUSvIND #UFC266 #Fitindiafreedomrun #VIVOIPL #UFC266 #Elvira40…",Sandy49363539, भारत
373,"Hello!
today my new #socail #media #post #design 
if you need custom design 
hire me on : https://t.co/PkzAy3N03B… https://t.co/hVmRtg8HxL",MAFIZURISLAM2,bangladesh
374,RT @williederrick3: @SBondyNYDN #Kyrie want to be Malcolm X so bad,KnicksMexico,
375,@SBondyNYDN #Kyrie want to be Malcolm X so bad,williederrick3,"Savannah, GA"
376,今川越スカラ座でやっているアニメ映画、ベルヴィルランデブー、音楽でアカデミー賞を取った映画はここまで違うかと。メインの歌はもちのろん最の高なんだけど、橋のシーンのモーツァルトの大ミサなんですが、選んだ音源指揮者と合唱団が上手い下手… https://t.co/R8AmIex3vt,k_kaseijin,日本 東京
377,@lwmc @GovtofPakistan @UsmanAKBuzdar    #SarfarazAhmed #WhyNotMeriJaan #ShehnaazGill #kyrie  #Elvira40 https://t.co/m6zkorlBxY,Bad1Exposing,
378,RT @Counselorjrm: #kyrie #flatearth https://t.co/n1l0tEoRFe,ArseniKarp,A cabin deep in the woods
379,"RT @safetermpapers: info@ https://https://t.co/IURkoQFeY8 text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Management
#Business…",_FunBot,Earth
380,"RT @safetermpapers: Hire #EsseyExperts
info@ https://https://t.co/IURkoQFeY8 text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Ma…",_FunBot,Earth
381,"RT @safetermpapers: Hire #EsseyExperts
info@ https://https://t.co/IURkoQFeY8 text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Ma…",_FunBot,Earth
382,"RT @safetermpapers: Hire #EsseyExperts
info@ https://https://t.co/IURkoQnDzy
text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Ma…",_FunBot,Earth
383,"RT @safetermpapers: Hire #EsseyExperts
info@ https://https://t.co/IURkoQFeY8 text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Ma…",_FunBot,Earth
384,"RT @safetermpapers: Hire #EsseyExperts
info@ https://t.co/IURkoQFeY8
text +1 401-855-7565
#Marketing
#Finance
#Accounting
#Chem
#Management…",_FunBot,Earth
385,Last night drama in Chicago https://t.co/A4Lv9iuPkr via @YouTube #chicago #hiphop #kyrie #tmz #djvlad #karceno #akademiks #complex,Karceno,"Chicago, IL"
386,"RT @javedahmed0101: Prevention from 3rd wave of Covid-19.
#JK_heavenonearth #AUSvIND #UFC266 #Fitindiafreedomrun #VIVOIPL #UFC266 #Elvira40…",BotJammu,
387,"Need help for your assignments? DM or placed an order at https://t.co/QPqq30S2p6 for 
#onlineclass 
#statistics… https://t.co/tXhlnT1GK1",EssaysHive,United States
388,"Prevention from 3rd wave of Covid-19.
#JK_heavenonearth #AUSvIND #UFC266 #Fitindiafreedomrun #VIVOIPL #UFC266… https://t.co/2ijr2G5lfq",javedahmed0101,banihal
389,RT @Counselorjrm: #kyrie #flatearth https://t.co/n1l0tEoRFe,WeenieLinguini,
390,@KyrieIrving  take this and shove it up everyone’s #vaccine bullying asses ! #kyrie https://t.co/m1dvlAW8GC,MainstreamStop,CHINADA
391,#Kyrie,AM43763388,
392,#kyrie #flatearth https://t.co/n1l0tEoRFe,Counselorjrm,California
393,@notwashedcnu #Kyrie just can’t be trusted to play on the internet by himself,LouSainus1,
394,"What a clown #kyrie
#NewYork https://t.co/4evDClcku2",NewYorkWander,"New York, USA"
395,"#caleb #UFC266 #Chivas #Kyrie
#Frost #Tennessee #Clemson #Rattler #Huskers #Mook #Merab #TBSL #Braves

To order fro… https://t.co/oZ7dCeWiX5",ss19752898,
396,If #Kyrie wasn't anti Vax I'd be much more surprised. How is this shocking any one?,GeauxThunder,"Louisiana, USA"
397,How many times do y’all have to see and hear for yourselves that #Kyrie is fucking NUTS?!! Like coo coo for Cocoa P… https://t.co/DrGbkrlgEC,KimberDJ,
398,#NBATwitter #Kyrie #BenSimmons https://t.co/G3ki8yuycm,HoopSpaces,United States
399,"The thing about Kyrie is I’m surprised that he has a voice. I mean, this guy talks about the earth being flat. Why… https://t.co/O1o5i5i6dC",3valuedlogic,"San Francisco, Ca"
400,#Kyrie #TheWorldIsFlat #Irving https://t.co/EecqHPisss,YoItSlick,
401,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/VJGh1Z49pi",USAMIX3,
402,When you find out that #Kyrie is following a #ConspiracyTheory rabbit hole that could otherwise be the plot of a… https://t.co/xaZy1v2bb7,MBrumagin,Atlanta
403,#Kyrie 🤡🤪 https://t.co/9LBpU1tP5S,CloneDaddy1,Clonus 
404,MEGA CIRCUITO OUTLET en zona norte https://t.co/H3SxvtybL8 vía @YouTube Megalodon Now -Outlets y locales de zapatil… https://t.co/0VoK4HpR9F,MegalodonNow,
405,"National Daughters Day..(everyday)
#girldad #nationaldaughtersday #daddysgirl #mambacita #plygigisway… https://t.co/bPvOEVQHc7",MaallyMall,Jersey Strong! 
406,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",DMCAppreciation,
407,"RT @21stCenturyWire: ""We tried everything,"" one #NBA staff member said. ""None of it mattered."" 

NICE WORK #KYRIE. THAT'S HOW IT'S DONE.

h…",biden_3rd,
408,Aydan's Cx9 Setup(Modern Warfare Warzone) https://t.co/krAEOmz83P #modernwarfare #mw #coldwar #callofduty #cod… https://t.co/BfwGxNY8vK,KultureJah,
409,"RT @Ria_neearts: ""They will see. We'll fight until eternity
Come with me We'll stand and fight together
Through our strength we'll make a b…",puff20_,
410,OUTLET ? Aparecieron algunas KYRIE https://t.co/OoS3V3eswG vía @YouTube Megalodon Now -aparecieron 3 Kyries  #nike… https://t.co/9bUUTVGX4Z,MegalodonNow,
411,RT @Cutrolosophy: #Kyrie gets a lot of slack..but sorry not sorry.. #IStandWithKyrie on this.,MaryRoesc5,
412,"RT @Ria_neearts: ""They will see. We'll fight until eternity
Come with me We'll stand and fight together
Through our strength we'll make a b…",12horse13,블러디 팰리스 B1
413,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Lylnex,chile
414,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/cQJqFM2FjM",USAMIX3,
415,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Ryou_dmc,
416,"👉  👈
Nike Kyrie Irving Brooklyn Nets NBA Boys Youth 820 Black Name Number @topfanscorner 
#Nike #Kyrie #Irving… https://t.co/fJIdNt1K8j",topfanscorner,
417,@espnnba Wild times for NBA players &amp; fans. https://t.co/eRfywrSUbY shares fun &amp; gifts #NBA #KyrieIrving… https://t.co/72vcboCK9m,Unminced_Words,"Nevada, USA"
418,@giobatman101 @epwakefield3 @highkin Wild times for NBA players &amp; fans. https://t.co/eRfywrSUbY shares fun &amp; gifts… https://t.co/rmCOxmig3t,Unminced_Words,"Nevada, USA"
419,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",MakotoLoyal,Philippines
420,"👉 $19.99 👈
Ultra Game NBA Brooklyn Nets  Kyrie Irving Mens Active Tee Shirt Team @topfanscorner 
#Ultra #Game #NBA… https://t.co/nOE8X7e4YP",topfanscorner,
421,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Skelelovely,"Florida, USA"
422,Check out Brooklyn Nets Team Color Gamewear Bracelet NBA Basketball https://t.co/9HmYEVRpsM @eBay #nets #brooklyn… https://t.co/D4P4CySDI0,goodbuys4U,
423,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",WSMX88,Top! D Ch Z J Only💖
424,"RT @DarkLitria: inspired by the concept 👀
#dmcv #DevilMayCry4 #kyrie #digitalart #artwork #sketchy #illustration #DevilMayCry5 https://t.co…",inexpjoy,
425,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",inexpjoy,
426,@PBAinsider @DaleoChris @KyrieIrving @22wiggins Wild times for NBA players &amp; fans. https://t.co/eRfywrSUbY shares f… https://t.co/PZmnA4AigJ,Unminced_Words,"Nevada, USA"
427,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Hectormexi1,"Hermosillo, Sonora"
428,"""We tried everything,"" one #NBA staff member said. ""None of it mattered."" 

NICE WORK #KYRIE. THAT'S HOW IT'S DONE.… https://t.co/6bRqSgC1P3",21stCenturyWire,
429,"😖 EL REY DE LA MALDAD 😖

#Kyrie dice que él y otros jugadores consideran retirarse si la liga decide aplicarle la v… https://t.co/oIdqpxCsM5",basket4fans,"La Vega, Dominican Republic"
430,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",AerisLifestrm,
431,#Kyrie the tool,TheMoshTube,CA
432,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Eve5413,ecchi ninja
433,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",CEOofJaltsuka,
434,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Rico_moyur,
435,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",TCB_Green,
436,Aydan's Cx9 Setup(Modern Warfare Warzone) https://t.co/krAEOmQIVn #modernwarfare #mw #coldwar #callofduty  #cod … https://t.co/wYhSo9DJdJ,KultureJah,
437,"I Lost a finger.. https://t.co/oJF7WYE308 
-
-
-
-
-
#YouTube #YouTubeShorts #ACCIDENT #Sad #Kyrie #YouTubeOriginal… https://t.co/ofGf2UXBsO",NathanRhiley,
438,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Soupeep,canada - he/him - bi - 18
439,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",GilScavNipIII,"Montreal, Canada"
440,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Doll_Antoinette,18 | she / her
441,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",xxenosha,
442,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Shining_ray109,
443,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",brandonperez7,the united states 
444,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",vergilscock,
445,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",KawaiiNekoRose,NC
446,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",MangJanom,국산 내향성관종 마리모
447,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/lZyvEhK6DW",USAMIX3,
448,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Xion_DMC,
449,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",ShimaDi09,México
450,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Reshard_KD,Devil May Cry
451,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",ZilonShinobi,
452,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",AurasArt,Inside the TV
453,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",fou_bunny,
454,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",holixed,
455,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Lim_Mightii_fow,"Puerto Rico, USA"
456,@ESPNPlus @stephenasmith This is simple we all know Stephen (ASS) Smith doesn’t like and hates Kyrie for no reason.… https://t.co/SiFcXRoplB,InkoomNana,Baguio city 
457,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",scoobums,
458,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",toswingthebat,
459,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",finaIcry,
460,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",puff20_,
461,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Lady_of_Spade,
462,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",GhoulHatter,
463,"RT @kyosu_yasto: 『ΚΥΡΙΕ—キリエ』第10話
更新しました！

https://t.co/sSgkhCWk2o

#KYRIE
#ΚΥΡΙΕ
#キリエ
#ノワキ",tarouemonn,
464,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",SmokinSexyStyle,"(c): @memento1113, @FAMEDWlTCH"
465,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",XenoVegito01,The better place to be
466,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",hennatheantenna,
467,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Malicious_Envyy,
468,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",beckettwashere,Yharnam
469,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",twewy_shokie,
470,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",neil8642,
471,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",mind_forset,Earth
472,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",chibitoymaker,
473,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",gory_goth,
474,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",kalgadoart,So Cal
475,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",jackaAinsworth,México
476,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Kamonwa88094496,อยู่ในใจคุณ😗🤟💖
477,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",yyooccooyy,Taiwan
478,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Ladymuzzmuzz,
479,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",LucyLuxDMC,
480,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",Shoren_95,
481,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",KamalAdnan1999,Jakarta Capital Region
482,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",UmbraSakura13,
483,"RT @maddie_rivers: Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2…",drusoona,Germany
484,"Long-overdue birthday gift for the amazing @LucyLuxDMC !!! 💖💖💖
#DevilMayCry #Nero #Kyrie #Nerokiri https://t.co/mXeDl8h2hE",maddie_rivers,The Dragon's Nest
485,"RT @Billah85933166: If you're going to target trout, particularly wild trout, it’s important to take as many precautions 
check out full po…",RobertkPuette,"San Jose, CA"
486,"RT @Elliot08120997: Tired of finding a unique 2D 3D floor plan?
Contact Me: https://t.co/64DyWN71NM
#architecture #residentialinterior #GOP…",form_bot,Server
487,"Why do some ☁️ look pink at sunset? Thank air pollution. 
Why are some NBA insiders not credible? Thank unsubstania… https://t.co/uU2fL0Jvla",SuperSai_1,
488,"RT @Billah85933166: If you're going to target trout, particularly wild trout, it’s important to take as many precautions 
check out full po…",topfishingpics1,
489,"RT @Elliot08120997: Tired of finding a unique 2D 3D floor plan?
Contact Me: https://t.co/64DyWMPqWe
#architecture #residentialinterior #GOP…",3drenderbot,The Web
490,"Tired of finding a unique 2D 3D floor plan?
Contact Me: https://t.co/64DyWMPqWe
#architecture #residentialinterior… https://t.co/aCCswXSXCn",Elliot08120997,
