,TWEET,USER NAME,USER LOCATION
174,"RT @beINSPORTS_EN: 😅 Caption this 👇

#beINUCL #PSG #Messi #UCL 
https://t.co/i1jJd9K2SK",PSG24hours,Parc des Princes
175,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",rayzjr6,"Saint-Germain-en-Laye, France"
176,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",ainadecasa,"Paris, France"
177,"RT @beINSPORTS_EN: 😅 Caption this 👇

#beINUCL #PSG #Messi #UCL 
https://t.co/i1jJd9K2SK",LowlyLouis,"Port St Lucie, FL"
178,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",Leslley20,
179,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",barcafan004,
180,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,OJ983,
181,"RT @EhsaN_PSG: Messi will be the 7th Ballon d’Or winner soon ⌛and he will be revealed on 29th November 2021
😉🤩❤️..

#Messi #BallondOr #PSG…",jpastorePsg10,
182,RT @ni_neza: What a goal!!!!! #Messi still got it👏🏾👏🏾 https://t.co/iXmlu6BzXK,SOUMNAG,New Delhi
183,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",lucien_ca,"Ile-de-France, France"
184,"RT @KrishnaKini51: Vardy still clear😏

#LCFC #PSG #Messi https://t.co/edfUjtmLET",mukui_moses,"Nairobi, Kenya"
185,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,mellamo_JayR,Earth-19999 
186,"RT @Addicted_To_Leo: Retweet if Lionel Messi is winning his 7th Ballon d’Or in November.
#Messi #UCL #BallondOr #goat https://t.co/zl9rXtSc…",AbhinavSNair18,
187,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",peter_adekanye,"Kwara, Nigeria"
188,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,goatzmessi,08.02.19 🖤
189,"RT @beINSPORTS_EN: 😅 Caption this 👇

#beINUCL #PSG #Messi #UCL 
https://t.co/i1jJd9K2SK",lazylonafc,
190,RT @verobrunati: GOAT 🐐#Messi https://t.co/Y3SODVKsAb,kellyyyysssmith,
191,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",larlar1818,
192,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",Bruno52141541,
193,"RT @NaijaBet: vs. Liverpool: 4 games, 2 goals
vs. City: 7 games, 7 goals
vs. United: 6 games, 4 goals
vs. Chelsea: 10 games, 3 goals
vs. Ar…",excoberfunds,
194,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,sucre_bpdi,
195,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Yamaseydi,Senegal
196,"RT @beINSPORTS_EN: 😅 Caption this 👇

#beINUCL #PSG #Messi #UCL 
https://t.co/i1jJd9K2SK",geramirez17,
197,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",Leostancy1,
198,"RT @Esauchitwa: Messi: Should I be Doing this while Herrera is Watching?
Neymar: See how hard it is to defend against what You invented 😂😂…",washwash_Washi,washwashWashi
199,@GoalNews Don’t let this distract you from Messi is greatest of all time and on 29th of November  winning his recor… https://t.co/E4VsZpWA2n,madridismo03,
200,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Morytko10,France
201,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",mukui_moses,"Nairobi, Kenya"
202,"RT @dailysport24: This photo need to make more headlines than messi goal itself.
#Messi #GOAT #ChampionsLeague #PSG #PSGCITY #madrid https:…",CamilaSjdm16,
203,"RT @beINSPORTS_EN: 😅 Caption this 👇

#beINUCL #PSG #Messi #UCL 
https://t.co/i1jJd9K2SK",beINSPORTSUSA,United States
204,"RT @Mondaylee: I honestly went to check if my TV cracked from that Messi's goal. All I heard was bang!!! 

What a goal and what a way to op…",Gavuza8,"Pretoria, South Africa"
205,RT @PSGcore: Explain How will we tell our children that Leo Messi received the ball from this place and then scored his first goal with Par…,reginaosafo,
206,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",coronawrocki,Palais de l’Akhystan
207,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",LuxFootwears,"Lagos, Nigeria"
208,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",lapulgastan,
209,"RT @Esauchitwa: Messi: Should I be Doing this while Herrera is Watching?
Neymar: See how hard it is to defend against what You invented 😂😂…",__papih,Argentina
210,"RT @Whereis_Jyrki: @AP OMG!!! 5-11 year old kids, NOOOOOOOOOOOOOO!
What are these people on?!! 🤬 #Pfizervaccine #Pfizermectin #PfizerLeak #…",4Tchat,Belgium 🇧🇪🇪🇺
211,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,l5iijl,"Barcelona, Spain"
212,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,eldawlyyyy,Elmansoura
213,"And you're talking about someone like Harry Kane who will go down as a Premier League great
#Messi levels🤯🐐 https://t.co/r4xupFaxkB",Achraj31,"Bengaluru, India"
214,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",ZaffranDan,Marseille
215,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",NinoS90148320,
216,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Amid2Href,
217,"RT @messi10_rey: #Messi vs Top 6 #PremierLeague:

Arsenal: 6 part, 9⚽️
M. City: 7 part, 7⚽️🆕
M. United: 6 part, 4⚽️
Chelsea: 10 part, 3⚽️
L…",messi10_rey,
218,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",AphiweMlaza,"Cape Town, Brackenfel "
219,"People are calling him a ""great, humbled,teammate ""    I'm over here like,  umm no, he is just the smartest person… https://t.co/OvUZM1QiuZ",GKTACKETT,usa
220,"RT @FDJChief: No Messi fan should have a few hundred followers as we've got millions of #Messi FC daily active users on Twitter!

Retweet a…",yash_xo,
221,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",musaabdulqudus4,"Kwara, Nigeria"
222,"⭐️ The 2021 Ballon D’Or Ceremony will be taking place on November 29th at the Théâtre du Châtelet in Paris, same st… https://t.co/sWPFRm7N9T",QaiserArbaz,Pakistan
223,"RT @UmarRaj87088938: Referee: Why are You lying down?
Messi: Do you have any problem?
Referee: But you are a GOAT.
Messi: Team first 👍 #mes…",losername2,
224,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,IvanPeralta1109,"General Roca, Argentina"
225,"Lionel Messi has scored more goals against the Premier League 'Big Six' than Harry Kane, despite having never playe… https://t.co/NstsDGp8DM",ThebarcaBD,
226,"RT @crys_taleats: Did you Eat!? 

#wednesdaythought #Gomora #GirlTalkZA #Messi #COVID19 https://t.co/Ks56iQpqmi",NgcamuThamsanqa,"Johannesburg, South Africa"
227,"RT @plusgrizi: 𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢 - 𝑭𝒊𝒓𝒔𝒕 𝒐𝒇 𝒎𝒂𝒏𝒚... 🐐🇫🇷

#PSG #Messi https://t.co/mvRKHHBwW1",TheMessiah6821,Camp Nou 
228,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",its_samloko,"Los Angeles, CA"
229,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,DrugLord216CMB,CMB
230,"Lionel Messi’s confession after his first goal for PSG.
READ&gt;https://t.co/fjK1Wb6J35
#PSG 
#Messi 
#oyomintotv… https://t.co/YyCgh3oxe5",oyominto,Gusii
231,"The G.O.A.T 💙❤️🤍
-
-
-
-
-
-#messi #thegoat https://t.co/Xe15ThmY67",n5ta8_,
232,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",marchand896,
233,"RT @FDJChief: No Messi fan should have a few hundred followers as we've got millions of #Messi FC daily active users on Twitter!

Retweet a…",Bro6199,
234,"RT @NaijaBet: vs. Liverpool: 4 games, 2 goals
vs. City: 7 games, 7 goals
vs. United: 6 games, 4 goals
vs. Chelsea: 10 games, 3 goals
vs. Ar…",Adebola36199498,
235,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",cinan_skyl,"Aquitaine, France"
236,"RT @neymarsilvas10: #Neymar &amp; #Messi 💙
How it started / How it’s going https://t.co/IM20q9wTzX",maxzinntj,no seu 💖
237,After #Messi goal yesterday @Cristiano will score a hatrick today!! Mark my word!!,dogecoinmo,
238,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",AxDk__,
239,"RT @messi10_rey: #Messi vs Top 6 #PremierLeague:

Arsenal: 6 part, 9⚽️
M. City: 7 part, 7⚽️🆕
M. United: 6 part, 4⚽️
Chelsea: 10 part, 3⚽️
L…",sofiAlcantara33,
240,#Messi is way overrated all am saying is if @Cristiano lay down like that he would be slated but because its messi he gets a pass,eirerastaman87,
241,@InvictosSomos @Cristiano Don’t let this distract you from Messi is greatest of all time and on 29th of November  w… https://t.co/9BXzXGBikK,10Xain,United Kingdom
242,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",mastroxc,
243,@Squawka Don’t let this distract you from Messi is greatest of all time and on 29th of November  winning his record… https://t.co/er2oQ9ig8l,madridismo03,
244,"RT @Addicted_To_Leo: Retweet if Lionel Messi is winning his 7th Ballon d’Or in November.
#Messi #UCL #BallondOr #goat https://t.co/zl9rXtSc…",AlhanAhmad16,
245,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",fearless_ay1,"Gotham, wakanda "
246,Despite having never played in the Premier Leauge Lionel Messi has scored more goals against the Premier League 'Bi… https://t.co/P7TVGS65jy,TotalFootball_3,
247,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",Guzu036,
248,"I will do Squarespace design or Squarespace website redesign
Hire Me: https://t.co/aJogq4Gegh
LIVE SITE… https://t.co/E4IuyNX7sg",mostafizasalman,Bangladesh
249,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,sxunRV,
250,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,xSihalohoooo,Messi's neighbor. 🐐
251,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,im_navin29,"Chennai, India"
252,@ESPNFC Don’t let this distract you from Messi is greatest of all time and on 29th of November  winning his record… https://t.co/8VAdNOwJpG,10Xain,United Kingdom
253,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",Roob11541939,
254,@theMadribZone Don’t let this distract you from Messi is greatest of all time and on 29th of November  winning his… https://t.co/C2nyYkd6vk,10Xain,United Kingdom
255,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,fabridenis17,
256,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",Person40319019,
257,@ChampionsLeague @ManUtd Don’t let this distract you from Messi is greatest of all time and on 29th of November  wi… https://t.co/TjcBFnM6S5,10Xain,United Kingdom
258,"I will do Squarespace design or Squarespace website redesign
Hire Me: https://t.co/aJogq4Gegh
LIVE SITE
4.… https://t.co/DLrcmE853w",mostafizasalman,Bangladesh
259,"RT @plusgrizi: 𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢 - 𝑭𝒊𝒓𝒔𝒕 𝒐𝒇 𝒎𝒂𝒏𝒚... 🐐🇫🇷

#PSG #Messi https://t.co/mvRKHHBwW1",grizi7my,
260,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",Tomiwa_faleye,"Lagos, Nigeria"
261,"@TheSunFootball I will do Squarespace design or Squarespace website redesign
Hire Me: https://t.co/aJogq4Gegh
LIVE… https://t.co/a7cvQn7k3f",mostafizasalman,Bangladesh
262,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",Derik37403942,
263,Was so focused on #Messi that I didn't even notice it! https://t.co/B2Sa9mphYU,roftastic,Bangladesh
264,"I will do Squarespace design or Squarespace website redesign
Hire Me: https://t.co/aJogq4Gegh
LIVE SITE
4.… https://t.co/fY71lIG6d0",mostafizasalman,Bangladesh
265,"RT @adibsam64: ""Humility is what Makes Greatness."" Here’s the greatest footballer of all time rejecting to wear his friends number 10 and i…",Koftaontheshore,
266,"RT @ripdsoul: My GOAT 🐐 doesn’t do farmers 
Look at that run 😭😭
#Messi will always be the GOAT
King Leo Messi 
#PSGMCI https://t.co/NTdKWpO…",alameennuhu1,Milky Way
267,"Everyone should watch this video every now and then. Keeps us honest. #Messi 

Lionel Messi - A God Amongst Men HD https://t.co/cBjUrmf81z",nsnusername,Bangalore
268,RT @Manutdway11: Pep #Guardiola when #Messi scored but then realised it's against his club #PSGMCI 🤣🤣🤣 https://t.co/Bc7A1NvQ6E,AADaniels3,"Auchi, Edo State"
269,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",ArjunS99801444,
270,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",lamb_pee,
271,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,tincho_ps88,"Buenos Aires, Argentina "
272,"RT @EllySpaceSongs: Full: https://t.co/kwc7wPw6GT
#突然ですが占ってもいいですか #WhatIf #Sep29Coup #Bond #NationalCoffeeDay #岸田さん #Zoom #Messi #Daniel #N…",quesqueset_,
273,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",aleeyuahmadyaro,"Barcelona, Spain"
274,"It's best XI for #Paris!
Coach : #Zidane

Try it @PSG_English 

#PSG #UCL #LEAGUE1 #Messi #neymarjr https://t.co/Xq1uf0i12r",answapon,"Noakhali, Bangladesh"
275,"RT @AmI78934957: Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-https://t.co/7J5ql9KWO0
#…",kroozven,
276,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",pierrette28,fresnay le comte
277,"RT @zaidlogs: Leo messi is in the position of wall that was invented for him 😂❤️
#Messi #psgvsmancity #ChampionsLeague https://t.co/wl9ORd9…",LephoiRapopo,Republic of South Africa
278,"Did you Eat!? 

#wednesdaythought #Gomora #GirlTalkZA #Messi #COVID19 https://t.co/Ks56iQpqmi",crys_taleats,
279,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",Adedotun1990,
280,"I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE… https://t.co/6u2s5kDPn1",mostafizasalman,Bangladesh
281,"IGP orders AIGs, CPs to coordinate security for independence celebrations - Nigeria @61 - https://t.co/2mZY2Mo94m… https://t.co/Xd93uwkKV3",notice_com_ng,"Lagos, Nigeria"
282,RT @Manutdway11: Pep #Guardiola when #Messi scored but then realised it's against his club #PSGMCI 🤣🤣🤣 https://t.co/Bc7A1NvQ6E,modisha_ofentse,
283,RT @LeoCuccittini_: The way the team gathers around Leo #Messi to celebrate his goal is just beautiful to watch. https://t.co/lhRbvo9TF6,NicolasRochaMfc,"Bogotá, Colombia"
284,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",BWizles,
285,RT @verobrunati: GOAT 🐐#Messi https://t.co/Y3SODVKsAb,daya1459,#QueLindoQueEsElFutbolPibe 🇻⚽
286,7th coming home 😍 #LM7 #Messi 🐐 https://t.co/bRaOlYbQDc,AjithSadha,Trichy - Tamilnadu - India..
287,"Pre book deals
79per off,
boAt Airdopes 381 with ASAP charge Bluetooth Headset.
Save- 3991
Link:-… https://t.co/n9GWaYbjN8",AmI78934957,
288,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",jvlioo_mnr,
289,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",sssniv,
290,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Luciano14711758,"Buenos Aires, Argentina"
291,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Pacolispano1,
292,"RT @mrdenver22: New Pakistani Urdu Rap Song (Another One) Released 🎧
Full Video Youtube Link 👇👇👇
https://t.co/GP9r1g2kps
#Karachi
#musicvid…",mrdenver22,
293,"RT @sonu_k7: Everyone were celebrating with him but he was just thanking Mbappe the whole time. Just shows what kind of a person he is 👌🏻
#…",lapulgalegacy,kepa arrizabalaga
294,"Which goal was better? #Messi for PSG or Thull's goal against #RealMadrid ?
An who predicted THAT???? https://t.co/zNxQqyZ4ZV.",fantasy_champ,All over the world
295,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",kabwa_gideon,"Kampala, Uganda"
296,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",107_chl,loin sa mère 
297,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",DestructivePaul,
298,Reps to probe illegal gold mining in Osun - Gold Rush - https://t.co/a6qEjZ7Kf8 #News #GoldRush #osun #Reps#BBnaija #Messi #Wizkid #Davido,notice_com_ng,"Lagos, Nigeria"
299,"I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE… https://t.co/UsPO0nrqEG",mostafizasalman,Bangladesh
300,"RT @Goal_India: Why worry when you have 🐐 in your team? 🔥

#Messi #PSG #UCL https://t.co/H4O69lSJCv",barcaforlife16,
301,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",damien_bastien,
302,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",one_machala,
303,"RT @iamAD007: Spot on from Gary Lineker 🔥
#Messi #messigoal #Messigoat https://t.co/xSDbWyQ91L",ankaraMessi01,unknown 
304,"FUOYE targets N300m fund for research, training - https://t.co/ogiEtcixqt #News #FUOYE#BBnaija #Messi #Wizkid #Davido",notice_com_ng,"Lagos, Nigeria"
305,PSG star Messi to rent house in Paris for £17.26k a month – but icon has to compromise as luxury pad has no indoor… https://t.co/qpJIYIx5SH,CoverFootyUK,"England, United Kingdom"
306,"RT @Goal_India: Why worry when you have 🐐 in your team? 🔥

#Messi #PSG #UCL https://t.co/H4O69lSJCv",jayeshpm006,
307,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,LucasDurn7,
308,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",alxcxre,Lyon 69 latrik
309,For your friends next game #Messigoat #cocodrilegoat #Messi #Messi #messipsg https://t.co/7IQNFhsYkQ,El_Tanguero,"Buenos Aires, Argentina"
310,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",DonaghyKeiran,
311,"Adanma, wife of late Premier, Eastern Region, Michael Okpara to be buried in Dec - https://t.co/I3owpmtnLw #News… https://t.co/B2U4SVRj3c",notice_com_ng,"Lagos, Nigeria"
312,"RT @EllySpaceSongs: Full: https://t.co/kwc7wPw6GT
#突然ですが占ってもいいですか #WhatIf #Sep29Coup #Bond #NationalCoffeeDay #岸田さん #Zoom #Messi #Daniel #N…",Raymond_Norman,"Wisconsin & Minnesota, USA"
313,"Goals against Premier League top 6 
#Ronaldo - 28 
#Messi - 27
.
But but he can't compete in the #PremierLeague  🤡🤣",Ratzzzz25,
314,@altobelliahrens Thats what I call TEAMwork - Nobody is better or worse then any other in the Team #psg #PSGMCI #messi,CurvedFlatten,
315,RT @SemperFiMessi: The best thing about #Messi is that he doesn't think he is Messi. #GOAT https://t.co/6LXfHYSKbx,Twitchi_X,
316,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",_beingunique_,
317,RT @verobrunati: GOAT 🐐#Messi https://t.co/Y3SODVKsAb,Hishamkp11,
318,"RT @mostafizasalman: I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE
https…",productbot6,
319,"RT @Phylanicars: Please Kindly retweet🙏🏾
-Toyota Corolla S {One month registered}
-2009
-Condition: 
-Duty Paid✅
-N3m
-Abuja
-Dm or call 08…",datogoniboy_,"Abuja, Minna"
320,"I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE… https://t.co/iE7wbjIJXT",mostafizasalman,Bangladesh
321,"RT @neymarsilvas10: #Neymar &amp; #Messi 💙
How it started / How it’s going https://t.co/IM20q9wTzX",cornoctis_,"Paris, France "
322,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",2ce4ace3c94c43c,
323,RT @imessi: #Messi with @EdSheeran https://t.co/KICKJQoghm,YatiMoe15,Germany
324,"I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE… https://t.co/UbEjB0sXSs",mostafizasalman,Bangladesh
325,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,lcaceres501,Formosa-Córdoba
326,"I will Wix website design or Wix website redesign with SEO
please check out: https://t.co/nsyBAiJfsS 

LIVE SITE… https://t.co/VGs538ROYI",mostafizasalman,Bangladesh
327,"I was happy that Leo scored last night , even though he did not have the best of games , but he showed some touches… https://t.co/wRxEECs389",RealMtura,"East London, South Africa"
328,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",ItsDhana__,Man From Nowhere
329,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",margauwmtz,
330,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,JoacoPidrabuena,
331,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Rocks10Xebec,Laugh Tale
332,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Barriosdahi10,Paraguay
333,"RT @LeoCuccittini_: Goosebumps. #Messi 

https://t.co/SmxVqYfwif",Teebillionaire,nigeria
334,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,Jaavi896,"Buenos Aires, Argentina"
335,"RT @Goal_India: Why worry when you have 🐐 in your team? 🔥

#Messi #PSG #UCL https://t.co/H4O69lSJCv",RajiniVijayFans,
336,"RT @froshyx1: #Water is #Life
#Ripple #XRPL
#CryptoCurrency 
$XRP The #Global Takeover

#News #CryptoNews 

#Music #Movie #Messi https://t.…",froshyx1,
337,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,KevinCu29548326,
338,"RT @BeingShakeel55: Yes, This stat is Crazy🧐🐐

Lionel Messi has never played in the Premier League and yet has scored 27 goals against Engl…",nrariffuddin_,
339,"RT @Addicted_To_Leo: Retweet if Lionel Messi is winning his 7th Ballon d’Or in November.
#Messi #UCL #BallondOr #goat https://t.co/zl9rXtSc…",anna851224,"London, England"
340,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",ItzAnand07_,"Coimbatore, India"
341,"Ballon d'or 2021 --

-Ceremony on November 29.
-Announcement of top candidates on October 8
-Lionel Messi and Rober… https://t.co/nvlVg1GaUk",SBakshi13,"New Delhi, India"
342,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",tomdvl6,
343,"RT @zaidlogs: Leo messi is in the position of wall that was invented for him 😂❤️
#Messi #psgvsmancity #ChampionsLeague https://t.co/wl9ORd9…",anna851224,"London, England"
344,"RT @Goku_0K: Nancy Risol | U Got That [VERSION COMPLETA] ft Firulais &amp; Toro https://t.co/MAYKEZc9Lk via @YouTube

#nancy #risol #nancyrisol…",Dayanacepf1,
345,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Aneek4704,Kolkata
346,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",anna851224,"London, England"
347,"Messi scored his first for PSG
Guardiola - “Speechless 
Score 2-0 
#PSGMCI #Messi #ChampionsLeague",BurmanPritesh,"Mumbai, India"
